recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644792397443,-11.293411,0.0705719,-7.413864,0.048828125,-0.15039062,1.019043,-3.645622994678166,-8.716840971912694,-86.9535722874761,0.72485185,-0.07694145,0.029247683,-0.68396956
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644802653443,-10.438919,0.009536743,-7.3490143,0.045410156,-0.15527344,1.0283203,-3.6494340845105535,-8.805748519948192,-87.0246943875923,0.7244022,-0.0775055,0.029805068,-0.6843581
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644812909443,-9.950638,-0.17356873,-6.6776276,0.051757816,-0.15185547,1.0175781,-3.6498209452443344,-8.888892691527358,-87.09002937309411,0.7239873,-0.07801366,0.03034622,-0.6847155
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644823492443,-9.279251,0.19264221,-6.6776276,0.058105465,-0.16259766,1.0200195,-3.652266323233092,-8.968290438917712,-87.15219317388062,0.7235925,-0.078510806,0.030850261,-0.6850534
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644834075443,-8.607864,0.009536743,-5.701065,0.044433594,-0.16894531,1.019043,-3.6545486004062475,-9.04199467783608,-87.2078484991156,0.7232379,-0.07897243,0.031317145,-0.6853536
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644844658443,-7.572174,0.0076293945,-4.972458,0.043945312,-0.17041016,1.0253906,-3.6538696536705193,-9.10906116714663,-87.2553869836593,0.72293264,-0.079376444,0.0317576,-0.6856086
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644854720443,-6.9007874,0.1296997,-3.5037994,0.04345703,-0.17822266,1.0166016,-3.647546899107949,-9.231281103115554,-87.33126335796346,0.72243845,-0.080084346,0.03258566,-0.6860082
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644864783443,-6.1073303,0.31280518,-2.4700165,0.03808594,-0.18457031,1.0166016,-3.63890865351033,-9.292918954874873,-87.3571715743495,0.72226125,-0.08041185,0.033029288,-0.6861353
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644874846443,-5.5561066,0.37574768,-1.6117096,0.050781254,-0.17773438,1.0283203,-3.631289801139593,-9.345352811729331,-87.37512981614437,0.72213465,-0.080689855,0.03340561,-0.6862177
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644883644443,-5.250931,0.7419586,-0.5168915,0.03564453,-0.16992188,1.0273438,-3.6165148835434584,-9.394166544655942,-87.38227897540591,0.72207165,-0.08090536,0.033797666,-0.6862395
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644892442443,-4.518509,0.86402893,0.15830994,0.03710938,-0.1796875,1.0214844,-3.6017713691977926,-9.435278767582755,-87.38311305181836,0.72204876,-0.081074595,0.034138698,-0.68622667
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644901240443,-3.9710999,0.74386597,1.1959076,0.053222653,-0.17578125,1.0107422,-3.584692593917383,-9.474661553578422,-87.37515238462488,0.72207826,-0.08122164,0.034477793,-0.6861613
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644910038443,-3.9710999,0.74386597,1.9893646,0.050292972,-0.17138672,1.0224609,-3.5708001693074545,-9.514432140141128,-87.35994019380637,0.7221518,-0.08139244,0.03479396,-0.6860476
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644920199443,-3.7250519,0.86402893,2.3555756,0.04492188,-0.17138672,1.0234375,-3.5551054975074425,-9.548910374695085,-87.3401406886832,0.7222539,-0.08152074,0.035086323,-0.68591
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644930360443,-3.1147003,0.7419586,2.9010773,0.044921875,-0.15820312,1.0205078,-3.5366470201646414,-9.578170296893665,-87.31580755476713,0.7223839,-0.08160128,0.035361428,-0.68574935
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644940521443,-2.8705597,0.8029938,3.3893585,0.056152344,-0.18457031,1.0273438,-3.520630575762374,-9.603145452590978,-87.28729981757074,0.722541,-0.081670955,0.035592347,-0.6855636
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644950896443,-2.1400452,0.61798096,3.5152435,0.05126953,-0.18945312,1.0097656,-3.491219549912597,-9.656735953141796,-87.22815742225599,0.72286695,-0.081849866,0.0360579,-0.6851742
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644961270443,-2.0771027,0.6198883,3.5152435,0.05419922,-0.16357422,1.0058594,-3.476572397757803,-9.677937920605745,-87.19821211302343,0.72303396,-0.08190486,0.036256354,-0.684981
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644971644443,-1.8348694,0.61798096,3.2100677,0.05664063,-0.1875,0.9980468,-3.4627529658517164,-9.703054556216633,-87.16908022962959,0.72319484,-0.08198923,0.036473654,-0.6847895
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644979510443,-1.5296936,0.8010864,3.2100677,0.080078125,-0.18652344,0.9960937,-3.451506169182815,-9.722625211435378,-87.14138537446269,0.7233498,-0.08205379,0.036642388,-0.68460906
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644987375443,-1.6498566,0.86402893,2.9010773,0.05761719,-0.1850586,1.0014648,-3.446197617769882,-9.744030674052993,-87.11649430863716,0.72348917,-0.082164526,0.036786623,-0.68444073
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059644995240443,-1.6498566,0.55885315,2.6607513,0.060058594,-0.18261719,1.0185547,-3.438763619792391,-9.76363628854799,-87.09311182989583,0.7236194,-0.08225084,0.03693451,-0.6842847
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645003105443,-1.6517639,0.92315674,2.7217865,0.062011722,-0.18457031,1.003418,-3.428191610655469,-9.780741852622699,-87.06971072391862,0.7237496,-0.08230278,0.03708716,-0.6841325
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645014715443,-1.8348694,0.92315674,2.5959015,0.048339844,-0.18017578,1.0063477,-3.4153309244983796,-9.80288499637017,-87.04712362043001,0.72387224,-0.082372524,0.037285063,-0.68398356
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645026325443,-1.5888214,0.55885315,2.17247,0.05126953,-0.17822266,0.99951166,-3.4036131888937695,-9.8197997468775,-87.02680349795537,0.7239836,-0.08241556,0.037445977,-0.6838518
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645037935443,-1.9550323,0.55885315,2.538681,0.05761719,-0.17480469,0.9990234,-3.39217857388419,-9.839416434029362,-87.0051556685795,0.72410184,-0.08247776,0.037620336,-0.68370944
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645045586443,-1.8939972,0.86402893,2.412796,0.056152347,-0.17626953,1.0048828,-3.3723436699264884,-9.872326011919201,-86.96460779796472,0.7243251,-0.08257979,0.037913863,-0.6834444
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645053240443,-1.832962,0.68092346,2.4776459,0.051757812,-0.18359375,0.9936523,-3.360295094076345,-9.89272075806521,-86.94326511604068,0.7244409,-0.08264332,0.03809692,-0.68330383
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645060894443,-1.8348694,0.31280518,2.1076202,0.046875004,-0.19140625,0.993164,-3.346915292400946,-9.914853109829805,-86.92381442682003,0.7245441,-0.08270928,0.038300145,-0.6831749
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645063446443,-1.8348694,0.31280518,2.5959015,0.053710938,-0.18310547,1.015625,-3.338141737996957,-9.932781311412139,-86.90122655855845,0.72466916,-0.08277737,0.03844676,-0.68302584
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645065998443,-1.8939972,0.25367737,2.6607513,0.051269535,-0.18554688,0.99707025,-3.3311255571114713,-9.956222945163693,-86.87807512601539,0.724796,-0.08289089,0.038614858,-0.682868
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645068550443,-1.9569397,0.1296997,2.6607513,0.059570312,-0.17382812,1.0058594,-3.324662225333129,-9.97608162200327,-86.85568736681,0.72491974,-0.082984954,0.0387585,-0.6827171
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645079171443,-2.0771027,0.31471252,2.5959015,0.05078125,-0.18896484,1.0136719,-3.3165570578821346,-9.996501913584328,-86.8343676128701,0.72503626,-0.08307247,0.038916633,-0.6825737
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645089792443,-1.6498566,0.497818,2.0503998,0.06689453,-0.1796875,1.0053711,-3.312181708321056,-10.012922698781656,-86.81611061843952,0.7251373,-0.08315603,0.039029405,-0.68244976
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645100413443,-1.8348694,0.1296997,2.17247,0.067871094,-0.1850586,0.99707025,-3.3089177942209878,-10.03414575188211,-86.79801696947254,0.7252358,-0.08327643,0.03916398,-0.6823226
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645116209443,-1.7719269,0.0705719,1.5621185,0.04638672,-0.1796875,1.0126953,-3.30246831337537,-10.051735371891969,-86.78302246140898,0.72531617,-0.08335396,0.03929919,-0.68222
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645132005443,-1.4667511,0.19264221,1.8062592,0.05517578,-0.18945312,1.0029297,-3.2976730210613807,-10.068826284076863,-86.7685351523126,0.7253942,-0.083438054,0.03942129,-0.68211967
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645147801443,-1.405716,0.009536743,1.3179779,0.06298828,-0.18652344,1.0180664,-3.29620213085536,-10.082353624088897,-86.75747005723288,0.72545433,-0.083518334,0.039503492,-0.6820411
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645155522443,-0.85639954,-0.6008148,1.1310577,0.06152344,-0.17138672,0.9985351,-3.2978462081765962,-10.09110197667422,-86.7466679808878,0.72551584,-0.08358697,0.039537556,-0.68196535
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645163242443,-0.4901886,-0.4787445,1.0128021,0.05908203,-0.1796875,1.0444336,-3.2996574528395546,-10.090683040115929,-86.74698040286523,0.72551477,-0.083595,0.03952381,-0.6819663
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645170962443,0.118255615,-0.7209778,0.82969666,0.06591797,-0.19482422,1.0151367,-3.3009432757435433,-10.090394337236352,-86.74721138465806,0.72551394,-0.08360075,0.03951411,-0.681967
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645178682443,0.4863739,-1.0890961,1.0128021,0.06152344,-0.18457031,1.0185547,-3.3063725672667075,-10.09582042434418,-86.74280192793395,0.72554,-0.083668776,0.039508983,-0.6819313
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645190833443,1.0356903,-0.7839203,0.27656555,0.056152347,-0.18701172,1.0224609,-3.3064924713582236,-10.098970889445113,-86.74282258256257,0.7255387,-0.08368933,0.03952709,-0.6819291
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645202984443,1.2779236,-0.6637573,-0.08583069,0.057617188,-0.18798828,1.0112305,-3.306763958078687,-10.098455498226556,-86.74241055862977,0.7255414,-0.08368784,0.039521985,-0.68192667
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645215135443,1.3408661,-0.41770935,-0.02861023,0.055664062,-0.1899414,1.019043,-3.310611920738771,-10.090889941276329,-86.74110636365464,0.7255534,-0.083663516,0.0394514,-0.68192095
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645225081443,1.6441345,-0.35858154,-0.69999695,0.06689453,-0.19677734,1.0112305,-3.315941197948834,-10.080413224385412,-86.74643480722578,0.7255276,-0.08362739,0.039358865,-0.68195826
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645235029443,1.5830994,-0.48065186,-1.0051727,0.059570312,-0.19238281,1.0244141,-3.3197521009796622,-10.071198960961558,-86.75395318484942,0.72548765,-0.08358943,0.039285086,-0.6820096
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645244977443,1.82724,-0.541687,-1.0051727,0.06152344,-0.1875,1.0117188,-3.3221336464299496,-10.058298480871356,-86.76145247158485,0.7254488,-0.08351976,0.03919828,-0.6820645
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645255207443,1.7681122,-0.9059906,-1.367569,0.05859375,-0.18017578,1.0068359,-3.327716053955666,-10.047333641412934,-86.7706736726903,0.7254,-0.08348075,0.039104037,-0.6821265
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645265439443,2.1953583,-1.1501312,-1.0051727,0.05761719,-0.17675781,1.0249023,-3.336271735615979,-10.028483969016484,-86.77801102844069,0.7253664,-0.08341044,0.038942404,-0.6821801
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645275671443,2.8057098,-0.9059906,-0.9403229,0.052246097,-0.1875,1.0141602,-3.3435489349750056,-10.005020919625737,-86.78547005712667,0.7253334,-0.08330344,0.038761325,-0.68223864
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645283406443,3.3569336,-1.2130737,-0.8792877,0.049316406,-0.17919922,1.0107422,-3.3569119080942764,-9.949484714160373,-86.7987480254022,0.72527975,-0.08302871,0.03835392,-0.6823522
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645291143443,3.232956,-1.2722015,-1.1234283,0.05273438,-0.17382812,1.0170898,-3.364562863931599,-9.922239909990425,-86.8066797201021,0.72524524,-0.08290002,0.03814812,-0.682416
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645298880443,3.1719208,-1.455307,-0.81825256,0.05419922,-0.1772461,1.0014648,-3.3759018154287266,-9.89606761073529,-86.81324954532215,0.7252196,-0.08280052,0.037924398,-0.6824678
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645306617443,3.1089783,-1.2130737,-0.57411194,0.05712891,-0.1743164,1.0087891,-3.386004300879461,-9.869324532309344,-86.81883372417438,0.7251996,-0.08269042,0.037704356,-0.68251467
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645318331443,2.7427673,-1.3923645,-0.8792877,0.061035156,-0.16845703,0.99414057,-3.397234544608957,-9.840733194842889,-86.82517149954222,0.725176,-0.08257516,0.037466634,-0.6825667
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645330045443,2.254486,-0.8468628,-0.9403229,0.05273438,-0.16455078,0.9980468,-3.403619836842137,-9.81634282493954,-86.83058543691536,0.72515476,-0.082457826,0.037284054,-0.6826135
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645341759443,2.1343231,-1.0890961,-0.7572174,0.05810547,-0.1743164,1.0004883,-3.4116319062295264,-9.795693557104425,-86.83669270929684,0.7251285,-0.08237353,0.03711407,-0.6826608
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645352057443,1.4019012,-0.9059906,-1.0051727,0.05761719,-0.1665039,0.98681635,-3.42458924013733,-9.778577419228212,-86.84506931115926,0.72508895,-0.08234023,0.036935575,-0.6827165
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645362355443,0.97465515,-1.0890961,-1.0051727,0.05908203,-0.1772461,0.99169916,-3.4330322372410795,-9.764973672655138,-86.8517549694692,0.72505677,-0.08230273,0.036805466,-0.68276227
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645372653443,0.66947937,-0.66185,-0.7572174,0.064453125,-0.1616211,0.996582,-3.4380351119168235,-9.759591568612482,-86.85551753701301,0.7250379,-0.08229744,0.03674427,-0.6827862
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645380402443,0.3643036,-0.6008148,-0.8792877,0.061523438,-0.17333984,1.0083008,-3.4457281945287344,-9.748908795319362,-86.86435708691636,0.7249915,-0.082273185,0.036637943,-0.6828441
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645388153443,0.30326843,-0.7839203,-1.1234283,0.0625,-0.16845703,1.0048828,-3.4551034762540587,-9.741165897264187,-86.87440357134113,0.7249374,-0.0822771,0.03653945,-0.6829063
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645395904443,-0.0019073486,-0.7839203,-1.0623932,0.053222653,-0.16699219,0.9990234,-3.452564034492861,-9.740787712134845,-86.87397510314204,0.7249393,-0.08225972,0.036552943,-0.68290573
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645403655443,-0.30899048,-0.541687,-1.1882782,0.063964844,-0.1694336,1.0073242,-3.4576932857015885,-9.739263665219886,-86.88034731082766,0.72490346,-0.08227866,0.036515936,-0.6829434
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645415358443,-1.0414124,-0.7209778,-1.1234283,0.06152344,-0.17041016,1.0029297,-3.4601983946807824,-9.742449624008755,-86.88537298798965,0.7248732,-0.08231205,0.03652279,-0.6829712
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645427061443,-0.7953644,-0.9059906,-1.0051727,0.06933594,-0.16845703,0.99707025,-3.471644135852673,-9.74667341616557,-86.8955587352103,0.7248146,-0.08240361,0.036483023,-0.6830244
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645438764443,-0.7343292,-0.72288513,-1.1882782,0.062011722,-0.14990234,0.996582,-3.481464199833684,-9.749330092808828,-86.90747569714385,0.72474575,-0.08247507,0.03644541,-0.68309087
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645449108443,-1.0414124,-0.23269653,-1.3065338,0.05908203,-0.16552734,1.0083008,-3.4882292468156746,-9.756021066563738,-86.91941846864722,0.72467434,-0.082553715,0.036451332,-0.68315685
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645459451443,-0.8583069,-0.17547607,-1.1882782,0.067871094,-0.15966797,1.003418,-3.4895224192688907,-9.759084604715332,-86.9316895977303,0.7246005,-0.0825768,0.03647036,-0.68323135
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645469794443,-0.8583069,0.25558472,-1.0623932,0.068359375,-0.1665039,1.0195312,-3.4908214971149283,-9.764639568759396,-86.94317289130947,0.72453046,-0.08261584,0.03650373,-0.6832991
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645480015443,-1.1634827,-0.35858154,-1.0051727,0.04980469,-0.1616211,1.0097656,-3.495748652847637,-9.772208764949259,-86.96465077329111,0.72440124,-0.08268599,0.036533456,-0.683426
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645490234443,-0.97846985,-0.41770935,-1.0051727,0.05859375,-0.16503906,1.0068359,-3.4999621864362602,-9.778080202287189,-86.97429957150474,0.72434294,-0.08274498,0.036549,-0.68347985
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645500453443,-0.97846985,-0.23460388,-0.8792877,0.053710934,-0.15673828,1.0180664,-3.499935304694183,-9.779134979224787,-86.97857229363514,0.7243171,-0.08275009,0.03655858,-0.68350613
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645508123443,-0.7953644,-0.3566742,-0.39100647,0.06347656,-0.18603516,0.996582,-3.4940081905956886,-9.776394630098993,-86.97756082154162,0.7243222,-0.08269782,0.03657888,-0.68350595
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645515796443,-1.0414124,-0.2975464,-0.02861023,0.052246097,-0.15722656,1.0014648,-3.493247788764535,-9.777217671509547,-86.97743705735971,0.7243224,-0.0826985,0.03658853,-0.6835051
05b1e954-e0de-4e6a-bec5-f040535b11d2,1747059645523469443,-1.5296936,-0.415802,-0.08583069,0.05419922,-0.1694336,0.9990234,-3.493887361134097,-9.77962525651593,-86.97800556459028,0.7243183,-0.08271728,0.036599338,-0.68350655
